阅览室名称,校区,楼层,座位号,room_id,seat_id
第三阅览室南区,西校区,4,268,19,9717
第三阅览室南区,西校区,4,269,19,9563
第三阅览室南区,西校区,4,270,19,9562
第三阅览室南区,西校区,4,271,19,9591
第三阅览室南区,西校区,4,272,19,9590
第三阅览室南区,西校区,4,273,19,9619
第三阅览室南区,西校区,4,274,19,9618
第三阅览室南区,西校区,4,275,19,9647
第三阅览室南区,西校区,4,276,19,9646
第三阅览室南区,西校区,4,277,19,9644
第三阅览室南区,西校区,4,278,19,9643
第三阅览室南区,西校区,4,279,19,9616
第三阅览室南区,西校区,4,280,19,9615
第三阅览室南区,西校区,4,281,19,9588
第三阅览室南区,西校区,4,282,19,9587
第三阅览室南区,西校区,4,283,19,9560
第三阅览室南区,西校区,4,284,19,9559
第三阅览室南区,西校区,4,285,19,9716
第三阅览室南区,西校区,4,286,19,9715
第三阅览室南区,西校区,4,287,19,9478
第三阅览室南区,西校区,4,288,19,9477
第三阅览室南区,西校区,4,289,19,9450
第三阅览室南区,西校区,4,290,19,9449
第三阅览室南区,西校区,4,291,19,9422
第三阅览室南区,西校区,4,292,19,9421
第三阅览室南区,西校区,4,293,19,9714
第三阅览室南区,西校区,4,294,19,9713
第三阅览室南区,西校区,4,295,19,9475
第三阅览室南区,西校区,4,296,19,9474
第三阅览室南区,西校区,4,297,19,9447
第三阅览室南区,西校区,4,298,19,9446
第三阅览室南区,西校区,4,299,19,9419
第三阅览室南区,西校区,4,300,19,9418
第三阅览室南区,西校区,4,301,19,9388
第三阅览室南区,西校区,4,302,19,9387
第三阅览室南区,西校区,4,303,19,9416
第三阅览室南区,西校区,4,304,19,9415
第三阅览室南区,西校区,4,305,19,9636
第三阅览室南区,西校区,4,306,19,9703
第三阅览室南区,西校区,4,307,19,9608
第三阅览室南区,西校区,4,308,19,9702
第三阅览室南区,西校区,4,309,19,9552
第三阅览室南区,西校区,4,310,19,9553
第三阅览室南区,西校区,4,311,19,9524
第三阅览室南区,西校区,4,312,19,9525
第三阅览室南区,西校区,4,313,19,9469
第三阅览室南区,西校区,4,314,19,9441
第三阅览室南区,西校区,4,315,19,9468
第三阅览室南区,西校区,4,316,19,9440
第三阅览室南区,西校区,4,317,19,9437
第三阅览室南区,西校区,4,318,19,44468
第三阅览室南区,西校区,4,319,19,9465
第三阅览室南区,西校区,4,320,19,44469
第三阅览室南区,西校区,4,321,19,9493
第三阅览室南区,西校区,4,322,19,44470
第三阅览室南区,西校区,4,323,19,9726
第三阅览室南区,西校区,4,324,19,44471
第三阅览室南区,西校区,4,325,19,9704
第三阅览室南区,西校区,4,326,19,44335
第三阅览室南区,西校区,4,327,19,9605
第三阅览室南区,西校区,4,328,19,44472
第三阅览室南区,西校区,4,329,19,9633
第三阅览室南区,西校区,4,330,19,44473
第三阅览室南区,西校区,4,331,19,9661
第三阅览室南区,西校区,4,332,19,44474
第十阅览室中区,西校区,4,1,21,6512
第十阅览室中区,西校区,4,2,21,6505
第十阅览室中区,西校区,4,3,21,6511
第十阅览室中区,西校区,4,4,21,6504
第十阅览室中区,西校区,4,5,21,6510
第十阅览室中区,西校区,4,6,21,6503
第十阅览室中区,西校区,4,7,21,6509
第十阅览室中区,西校区,4,8,21,6502
第十阅览室中区,西校区,4,9,21,6488
第十阅览室中区,西校区,4,10,21,6481
第十阅览室中区,西校区,4,11,21,6489
第十阅览室中区,西校区,4,12,21,6482
第十阅览室中区,西校区,4,13,21,6490
第十阅览室中区,西校区,4,14,21,6483
第十阅览室中区,西校区,4,15,21,6491
第十阅览室中区,西校区,4,16,21,6484
第十阅览室中区,西校区,4,17,21,6470
第十阅览室中区,西校区,4,18,21,6463
第十阅览室中区,西校区,4,19,21,6469
第十阅览室中区,西校区,4,20,21,6462
第十阅览室中区,西校区,4,21,21,6468
第十阅览室中区,西校区,4,22,21,6461
第十阅览室中区,西校区,4,23,21,6467
第十阅览室中区,西校区,4,24,21,6460
第十阅览室中区,西校区,4,25,21,6446
第十阅览室中区,西校区,4,26,21,6439
第十阅览室中区,西校区,4,27,21,6447
第十阅览室中区,西校区,4,28,21,6440
第十阅览室中区,西校区,4,29,21,6448
第十阅览室中区,西校区,4,30,21,6441
第十阅览室中区,西校区,4,31,21,6449
第十阅览室中区,西校区,4,32,21,6442
第十阅览室中区,西校区,4,33,21,6428
第十阅览室中区,西校区,4,34,21,6421
第十阅览室中区,西校区,4,35,21,6427
第十阅览室中区,西校区,4,36,21,6420
第十阅览室中区,西校区,4,37,21,6426
第十阅览室中区,西校区,4,38,21,6419
第十阅览室中区,西校区,4,39,21,6425
第十阅览室中区,西校区,4,40,21,6418
第十阅览室中区,西校区,4,41,21,6404
第十阅览室中区,西校区,4,42,21,6397
第十阅览室中区,西校区,4,43,21,6405
第十阅览室中区,西校区,4,44,21,6398
第十阅览室中区,西校区,4,45,21,6406
第十阅览室中区,西校区,4,46,21,6399
第十阅览室中区,西校区,4,47,21,6407
第十阅览室中区,西校区,4,48,21,6400
第十阅览室南区,西校区,4,49,22,10343
第十阅览室南区,西校区,4,50,22,44451
第十阅览室南区,西校区,4,51,22,10377
第十阅览室南区,西校区,4,52,22,44455
第十阅览室南区,西校区,4,53,22,10411
第十阅览室南区,西校区,4,54,22,44456
第十阅览室南区,西校区,4,55,22,10445
第十阅览室南区,西校区,4,56,22,44457
第十阅览室南区,西校区,4,57,22,10693
第十阅览室南区,西校区,4,58,22,10514
第十阅览室南区,西校区,4,59,22,10694
第十阅览室南区,西校区,4,60,22,10548
第十阅览室南区,西校区,4,61,22,10695
第十阅览室南区,西校区,4,62,22,10582
第十阅览室南区,西校区,4,63,22,10696
第十阅览室南区,西校区,4,64,22,10616
第十阅览室南区,西校区,4,65,22,10700
第十阅览室南区,西校区,4,66,22,10619
第十阅览室南区,西校区,4,67,22,10699
第十阅览室南区,西校区,4,68,22,10585
第十阅览室南区,西校区,4,69,22,10698
第十阅览室南区,西校区,4,70,22,10551
第十阅览室南区,西校区,4,71,22,10697
第十阅览室南区,西校区,4,72,22,10517
第十阅览室南区,西校区,4,73,22,10447
第十阅览室南区,西校区,4,74,22,10448
第十阅览室南区,西校区,4,75,22,10413
第十阅览室南区,西校区,4,76,22,10414
第十阅览室南区,西校区,4,77,22,10379
第十阅览室南区,西校区,4,78,22,10380
第十阅览室南区,西校区,4,79,22,10345
第十阅览室南区,西校区,4,80,22,10346
第十阅览室南区,西校区,4,81,22,10348
第十阅览室南区,西校区,4,82,22,10349
第十阅览室南区,西校区,4,83,22,10382
第十阅览室南区,西校区,4,84,22,10383
第十阅览室南区,西校区,4,85,22,10416
第十阅览室南区,西校区,4,86,22,10417
第十阅览室南区,西校区,4,87,22,10450
第十阅览室南区,西校区,4,88,22,10451
第十阅览室南区,西校区,4,89,22,10701
第十阅览室南区,西校区,4,90,22,10520
第十阅览室南区,西校区,4,91,22,10702
第十阅览室南区,西校区,4,92,22,10554
第十阅览室南区,西校区,4,93,22,10703
第十阅览室南区,西校区,4,94,22,10588
第十阅览室南区,西校区,4,95,22,10704
第十阅览室南区,西校区,4,96,22,10622
第十阅览室南区,西校区,4,97,22,10625
第十阅览室南区,西校区,4,98,22,10626
第十阅览室南区,西校区,4,99,22,10591
第十阅览室南区,西校区,4,100,22,10592
第十阅览室南区,西校区,4,101,22,10707
第十阅览室南区,西校区,4,102,22,10709
第十阅览室南区,西校区,4,103,22,10706
第十阅览室南区,西校区,4,104,22,10708
第十阅览室南区,西校区,4,105,22,10453
第十阅览室南区,西校区,4,106,22,10454
第十阅览室南区,西校区,4,107,22,10419
第十阅览室南区,西校区,4,108,22,10420
第十阅览室南区,西校区,4,109,22,10385
第十阅览室南区,西校区,4,110,22,10386
第十阅览室南区,西校区,4,111,22,10351
第十阅览室南区,西校区,4,112,22,10352
第十阅览室南区,西校区,4,113,22,10354
第十阅览室南区,西校区,4,114,22,10355
第十阅览室南区,西校区,4,115,22,10388
第十阅览室南区,西校区,4,116,22,10389
第十阅览室南区,西校区,4,117,22,10422
第十阅览室南区,西校区,4,118,22,10423
第十阅览室南区,西校区,4,119,22,10456
第十阅览室南区,西校区,4,120,22,10457
第十阅览室南区,西校区,4,121,22,10526
第十阅览室南区,西校区,4,122,22,10710
第十阅览室南区,西校区,4,123,22,10560
第十阅览室南区,西校区,4,124,22,10711
第十阅览室南区,西校区,4,125,22,10594
第十阅览室南区,西校区,4,126,22,10595
第十阅览室南区,西校区,4,127,22,10628
第十阅览室南区,西校区,4,128,22,10629
第十阅览室南区,西校区,4,129,22,10631
第十阅览室南区,西校区,4,130,22,10632
第十阅览室南区,西校区,4,131,22,10597
第十阅览室南区,西校区,4,132,22,10598
第十阅览室南区,西校区,4,133,22,10563
第十阅览室南区,西校区,4,134,22,10564
第十阅览室南区,西校区,4,135,22,10529
第十阅览室南区,西校区,4,136,22,10712
第十阅览室南区,西校区,4,137,22,10459
第十阅览室南区,西校区,4,138,22,10460
第十阅览室南区,西校区,4,139,22,10425
第十阅览室南区,西校区,4,140,22,10426
第十阅览室南区,西校区,4,141,22,10391
第十阅览室南区,西校区,4,142,22,10392
第十阅览室南区,西校区,4,143,22,10357
第十阅览室南区,西校区,4,144,22,10358
第十阅览室南区,西校区,4,145,22,10360
第十阅览室南区,西校区,4,146,22,10361
第十阅览室南区,西校区,4,147,22,10394
第十阅览室南区,西校区,4,148,22,10395
第十阅览室南区,西校区,4,149,22,10428
第十阅览室南区,西校区,4,150,22,10429
第十阅览室南区,西校区,4,151,22,10462
第十阅览室南区,西校区,4,152,22,10463
第十阅览室南区,西校区,4,153,22,10635
第十阅览室南区,西校区,4,154,22,10636
第十阅览室南区,西校区,4,155,22,10601
第十阅览室南区,西校区,4,156,22,10602
第十阅览室南区,西校区,4,157,22,10715
第十阅览室南区,西校区,4,158,22,10716
第十阅览室南区,西校区,4,159,22,10713
第十阅览室南区,西校区,4,160,22,10714
第十阅览室南区,西校区,4,161,22,10465
第十阅览室南区,西校区,4,162,22,10466
第十阅览室南区,西校区,4,163,22,10431
第十阅览室南区,西校区,4,164,22,10432
第十阅览室南区,西校区,4,165,22,10397
第十阅览室南区,西校区,4,166,22,10398
第十阅览室南区,西校区,4,167,22,10363
第十阅览室南区,西校区,4,168,22,10364
第十阅览室南区,西校区,4,169,22,10366
第十阅览室南区,西校区,4,170,22,10367
第十阅览室南区,西校区,4,171,22,10400
第十阅览室南区,西校区,4,172,22,10401
第十阅览室南区,西校区,4,173,22,10434
第十阅览室南区,西校区,4,174,22,10435
第十阅览室南区,西校区,4,175,22,10468
第十阅览室南区,西校区,4,176,22,10469
第十阅览室南区,西校区,4,177,22,10536
第十阅览室南区,西校区,4,178,22,10537
第十阅览室南区,西校区,4,179,22,10570
第十阅览室南区,西校区,4,180,22,10571
第十阅览室南区,西校区,4,181,22,10604
第十阅览室南区,西校区,4,182,22,10605
第十阅览室南区,西校区,4,183,22,10638
第十阅览室南区,西校区,4,184,22,10639
第十阅览室南区,西校区,4,185,22,10641
第十阅览室南区,西校区,4,186,22,10642
第十阅览室南区,西校区,4,187,22,10607
第十阅览室南区,西校区,4,188,22,10608
第十阅览室南区,西校区,4,189,22,10573
第十阅览室南区,西校区,4,190,22,10574
第十阅览室南区,西校区,4,191,22,10539
第十阅览室南区,西校区,4,192,22,10540
第十阅览室南区,西校区,4,193,22,10471
第十阅览室南区,西校区,4,194,22,10472
第十阅览室南区,西校区,4,195,22,10437
第十阅览室南区,西校区,4,196,22,10438
第十阅览室南区,西校区,4,197,22,10403
第十阅览室南区,西校区,4,198,22,10404
第十阅览室南区,西校区,4,199,22,10369
第十阅览室南区,西校区,4,200,22,10370
第十阅览室南区,西校区,4,201,22,10373
第十阅览室南区,西校区,4,202,22,10684
第十阅览室南区,西校区,4,203,22,10372
第十阅览室南区,西校区,4,204,22,10683
第十阅览室南区,西校区,4,205,22,10475
第十阅览室南区,西校区,4,206,22,10687
第十阅览室南区,西校区,4,207,22,10474
第十阅览室南区,西校区,4,208,22,10686
第十阅览室南区,西校区,4,209,22,10577
第十阅览室南区,西校区,4,210,22,10682
第十阅览室南区,西校区,4,211,22,10576
第十阅览室南区,西校区,4,212,22,10681
第十阅览室南区,西校区,4,213,22,44450
第十阅览室南区,西校区,4,214,22,10342
第十阅览室南区,西校区,4,215,22,44452
第十阅览室南区,西校区,4,216,22,10376
第十阅览室南区,西校区,4,217,22,44453
第十阅览室南区,西校区,4,218,22,10410
第十阅览室南区,西校区,4,219,22,44454
第十阅览室南区,西校区,4,220,22,10444
第十阅览室南区,西校区,4,221,22,44458
第十阅览室南区,西校区,4,222,22,44459
第十阅览室南区,西校区,4,223,22,44460
第十阅览室南区,西校区,4,224,22,44341
第十阅览室南区,西校区,4,225,22,44461
第十阅览室南区,西校区,4,226,22,44462
第十阅览室南区,西校区,4,227,22,44463
第十阅览室南区,西校区,4,228,22,44464
第六阅览室北区,西校区,7,1,23,8066
第六阅览室北区,西校区,7,2,23,8065
第六阅览室北区,西校区,7,3,23,8100
第六阅览室北区,西校区,7,4,23,8099
第六阅览室北区,西校区,7,5,23,8134
第六阅览室北区,西校区,7,6,23,8133
第六阅览室北区,西校区,7,7,23,8168
第六阅览室北区,西校区,7,8,23,8167
第六阅览室北区,西校区,7,9,23,8202
第六阅览室北区,西校区,7,10,23,8201
第六阅览室北区,西校区,7,11,23,8236
第六阅览室北区,西校区,7,12,23,8235
第六阅览室北区,西校区,7,13,23,8233
第六阅览室北区,西校区,7,14,23,8232
第六阅览室北区,西校区,7,15,23,8199
第六阅览室北区,西校区,7,16,23,8198
第六阅览室北区,西校区,7,17,23,8165
第六阅览室北区,西校区,7,18,23,8164
第六阅览室北区,西校区,7,19,23,8131
第六阅览室北区,西校区,7,20,23,8130
第六阅览室北区,西校区,7,21,23,8097
第六阅览室北区,西校区,7,22,23,8096
第六阅览室北区,西校区,7,23,23,8063
第六阅览室北区,西校区,7,24,23,8062
第六阅览室北区,西校区,7,25,23,8060
第六阅览室北区,西校区,7,26,23,8059
第六阅览室北区,西校区,7,27,23,8094
第六阅览室北区,西校区,7,28,23,8093
第六阅览室北区,西校区,7,29,23,8128
第六阅览室北区,西校区,7,30,23,8127
第六阅览室北区,西校区,7,31,23,8162
第六阅览室北区,西校区,7,32,23,8161
第六阅览室北区,西校区,7,33,23,8196
第六阅览室北区,西校区,7,34,23,8195
第六阅览室北区,西校区,7,35,23,8230
第六阅览室北区,西校区,7,36,23,8229
第六阅览室北区,西校区,7,37,23,8227
第六阅览室北区,西校区,7,38,23,8226
第六阅览室北区,西校区,7,39,23,8193
第六阅览室北区,西校区,7,40,23,8192
第六阅览室北区,西校区,7,41,23,8159
第六阅览室北区,西校区,7,42,23,8158
第六阅览室北区,西校区,7,43,23,8125
第六阅览室北区,西校区,7,44,23,8124
第六阅览室北区,西校区,7,45,23,8091
第六阅览室北区,西校区,7,46,23,8090
第六阅览室北区,西校区,7,47,23,8057
第六阅览室北区,西校区,7,48,23,8056
第六阅览室北区,西校区,7,49,23,8054
第六阅览室北区,西校区,7,50,23,8053
第六阅览室北区,西校区,7,51,23,8088
第六阅览室北区,西校区,7,52,23,8087
第六阅览室北区,西校区,7,53,23,8122
第六阅览室北区,西校区,7,54,23,8121
第六阅览室北区,西校区,7,55,23,8156
第六阅览室北区,西校区,7,56,23,8155
第六阅览室北区,西校区,7,57,23,8190
第六阅览室北区,西校区,7,58,23,8189
第六阅览室北区,西校区,7,59,23,8224
第六阅览室北区,西校区,7,60,23,8223
第六阅览室北区,西校区,7,61,23,11029
第六阅览室北区,西校区,7,62,23,8220
第六阅览室北区,西校区,7,63,23,8187
第六阅览室北区,西校区,7,64,23,8186
第六阅览室北区,西校区,7,65,23,8153
第六阅览室北区,西校区,7,66,23,8152
第六阅览室北区,西校区,7,67,23,8119
第六阅览室北区,西校区,7,68,23,8118
第六阅览室北区,西校区,7,69,23,8085
第六阅览室北区,西校区,7,70,23,8084
第六阅览室北区,西校区,7,71,23,11028
第六阅览室北区,西校区,7,72,23,8050
第六阅览室北区,西校区,7,73,23,8048
第六阅览室北区,西校区,7,74,23,8047
第六阅览室北区,西校区,7,75,23,8082
第六阅览室北区,西校区,7,76,23,8081
第六阅览室北区,西校区,7,77,23,8116
第六阅览室北区,西校区,7,78,23,8115
第六阅览室北区,西校区,7,79,23,8150
第六阅览室北区,西校区,7,80,23,8149
第六阅览室北区,西校区,7,81,23,8184
第六阅览室北区,西校区,7,82,23,8183
第六阅览室北区,西校区,7,83,23,8218
第六阅览室北区,西校区,7,84,23,8217
第六阅览室北区,西校区,7,85,23,8215
第六阅览室北区,西校区,7,86,23,8214
第六阅览室北区,西校区,7,87,23,8181
第六阅览室北区,西校区,7,88,23,8180
第六阅览室北区,西校区,7,89,23,8147
第六阅览室北区,西校区,7,90,23,8146
第六阅览室北区,西校区,7,91,23,8113
第六阅览室北区,西校区,7,92,23,8112
第六阅览室北区,西校区,7,93,23,8079
第六阅览室北区,西校区,7,94,23,8078
第六阅览室北区,西校区,7,95,23,8045
第六阅览室北区,西校区,7,96,23,8044
第六阅览室北区,西校区,7,97,23,8042
第六阅览室北区,西校区,7,98,23,8041
第六阅览室北区,西校区,7,99,23,8076
第六阅览室北区,西校区,7,100,23,8075
第六阅览室北区,西校区,7,101,23,8110
第六阅览室北区,西校区,7,102,23,8109
第六阅览室北区,西校区,7,103,23,8144
第六阅览室北区,西校区,7,104,23,8143
第六阅览室北区,西校区,7,105,23,8178
第六阅览室北区,西校区,7,106,23,8177
第六阅览室北区,西校区,7,107,23,8212
第六阅览室北区,西校区,7,108,23,8211
第六阅览室北区,西校区,7,109,23,8209
第六阅览室北区,西校区,7,110,23,8208
第六阅览室北区,西校区,7,111,23,8175
第六阅览室北区,西校区,7,112,23,8174
第六阅览室北区,西校区,7,113,23,8141
第六阅览室北区,西校区,7,114,23,8140
第六阅览室北区,西校区,7,115,23,8107
第六阅览室北区,西校区,7,116,23,8106
第六阅览室北区,西校区,7,117,23,8073
第六阅览室北区,西校区,7,118,23,8072
第六阅览室北区,西校区,7,119,23,8039
第六阅览室北区,西校区,7,120,23,8038
第六阅览室北区,西校区,7,121,23,8036
第六阅览室北区,西校区,7,122,23,8035
第六阅览室北区,西校区,7,123,23,8070
第六阅览室北区,西校区,7,124,23,8069
第六阅览室北区,西校区,7,125,23,8104
第六阅览室北区,西校区,7,126,23,8103
第六阅览室北区,西校区,7,127,23,8138
第六阅览室北区,西校区,7,128,23,8137
第六阅览室北区,西校区,7,129,23,8172
第六阅览室北区,西校区,7,130,23,8171
第六阅览室北区,西校区,7,131,23,8206
第六阅览室北区,西校区,7,132,23,8205
第六阅览室中区,西校区,7,133,24,5012
第六阅览室中区,西校区,7,134,24,5020
第六阅览室中区,西校区,7,135,24,5013
第六阅览室中区,西校区,7,136,24,5021
第六阅览室中区,西校区,7,137,24,5014
第六阅览室中区,西校区,7,138,24,5022
第六阅览室中区,西校区,7,139,24,5015
第六阅览室中区,西校区,7,140,24,5023
第六阅览室中区,西校区,7,141,24,5039
第六阅览室中区,西校区,7,142,24,5047
第六阅览室中区,西校区,7,143,24,5038
第六阅览室中区,西校区,7,144,24,5046
第六阅览室中区,西校区,7,145,24,5037
第六阅览室中区,西校区,7,146,24,5045
第六阅览室中区,西校区,7,147,24,5036
第六阅览室中区,西校区,7,148,24,5044
第六阅览室中区,西校区,7,149,24,5060
第六阅览室中区,西校区,7,150,24,5068
第六阅览室中区,西校区,7,151,24,5061
第六阅览室中区,西校区,7,152,24,5069
第六阅览室中区,西校区,7,153,24,5062
第六阅览室中区,西校区,7,154,24,5070
第六阅览室中区,西校区,7,155,24,5063
第六阅览室中区,西校区,7,156,24,5071
第六阅览室中区,西校区,7,157,24,5087
第六阅览室中区,西校区,7,158,24,5095
第六阅览室中区,西校区,7,159,24,5086
第六阅览室中区,西校区,7,160,24,5094
第六阅览室中区,西校区,7,161,24,5085
第六阅览室中区,西校区,7,162,24,5093
第六阅览室中区,西校区,7,163,24,5084
第六阅览室中区,西校区,7,164,24,5092
第六阅览室中区,西校区,7,165,24,5108
第六阅览室中区,西校区,7,166,24,5116
第六阅览室中区,西校区,7,167,24,5109
第六阅览室中区,西校区,7,168,24,5117
第六阅览室中区,西校区,7,169,24,5110
第六阅览室中区,西校区,7,170,24,5118
第六阅览室中区,西校区,7,171,24,5111
第六阅览室中区,西校区,7,172,24,5119
第六阅览室中区,西校区,7,173,24,5135
第六阅览室中区,西校区,7,174,24,5143
第六阅览室中区,西校区,7,175,24,5134
第六阅览室中区,西校区,7,176,24,5142
第六阅览室中区,西校区,7,177,24,5133
第六阅览室中区,西校区,7,178,24,5141
第六阅览室中区,西校区,7,179,24,5132
第六阅览室中区,西校区,7,180,24,5140
第六阅览室南区,西校区,7,181,25,6940
第六阅览室南区,西校区,7,182,25,44439
第六阅览室南区,西校区,7,183,25,6968
第六阅览室南区,西校区,7,184,25,44441
第六阅览室南区,西校区,7,185,25,6996
第六阅览室南区,西校区,7,186,25,44443
第六阅览室南区,西校区,7,187,25,7024
第六阅览室南区,西校区,7,188,25,44445
第六阅览室南区,西校区,7,189,25,7052
第六阅览室南区,西校区,7,190,25,44447
第六阅览室南区,西校区,7,191,25,7080
第六阅览室南区,西校区,7,192,25,44449
第六阅览室南区,西校区,7,193,25,7078
第六阅览室南区,西校区,7,194,25,7077
第六阅览室南区,西校区,7,195,25,7050
第六阅览室南区,西校区,7,196,25,7049
第六阅览室南区,西校区,7,197,25,7022
第六阅览室南区,西校区,7,198,25,7021
第六阅览室南区,西校区,7,199,25,6994
第六阅览室南区,西校区,7,200,25,6993
第六阅览室南区,西校区,7,201,25,6966
第六阅览室南区,西校区,7,202,25,6965
第六阅览室南区,西校区,7,203,25,6938
第六阅览室南区,西校区,7,204,25,6937
第六阅览室南区,西校区,7,205,25,6935
第六阅览室南区,西校区,7,206,25,6934
第六阅览室南区,西校区,7,207,25,6963
第六阅览室南区,西校区,7,208,25,6962
第六阅览室南区,西校区,7,209,25,6991
第六阅览室南区,西校区,7,210,25,6990
第六阅览室南区,西校区,7,211,25,7019
第六阅览室南区,西校区,7,212,25,7018
第六阅览室南区,西校区,7,213,25,7047
第六阅览室南区,西校区,7,214,25,7046
第六阅览室南区,西校区,7,215,25,7075
第六阅览室南区,西校区,7,216,25,7074
第六阅览室南区,西校区,7,217,25,7072
第六阅览室南区,西校区,7,218,25,7071
第六阅览室南区,西校区,7,219,25,11031
第六阅览室南区,西校区,7,220,25,7043
第六阅览室南区,西校区,7,221,25,11030
第六阅览室南区,西校区,7,222,25,7015
第六阅览室南区,西校区,7,223,25,6988
第六阅览室南区,西校区,7,224,25,6987
第六阅览室南区,西校区,7,225,25,6960
第六阅览室南区,西校区,7,226,25,6959
第六阅览室南区,西校区,7,227,25,6932
第六阅览室南区,西校区,7,228,25,6931
第六阅览室南区,西校区,7,229,25,6929
第六阅览室南区,西校区,7,230,25,6928
第六阅览室南区,西校区,7,231,25,6957
第六阅览室南区,西校区,7,232,25,6956
第六阅览室南区,西校区,7,233,25,6985
第六阅览室南区,西校区,7,234,25,6984
第六阅览室南区,西校区,7,235,25,7013
第六阅览室南区,西校区,7,236,25,7012
第六阅览室南区,西校区,7,237,25,7041
第六阅览室南区,西校区,7,238,25,7040
第六阅览室南区,西校区,7,239,25,7069
第六阅览室南区,西校区,7,240,25,7068
第六阅览室南区,西校区,7,241,25,7066
第六阅览室南区,西校区,7,242,25,7065
第六阅览室南区,西校区,7,243,25,7038
第六阅览室南区,西校区,7,244,25,7037
第六阅览室南区,西校区,7,245,25,7010
第六阅览室南区,西校区,7,246,25,7009
第六阅览室南区,西校区,7,247,25,6982
第六阅览室南区,西校区,7,248,25,6981
第六阅览室南区,西校区,7,249,25,6954
第六阅览室南区,西校区,7,250,25,6953
第六阅览室南区,西校区,7,251,25,6926
第六阅览室南区,西校区,7,252,25,6925
第六阅览室南区,西校区,7,253,25,6923
第六阅览室南区,西校区,7,254,25,6922
第六阅览室南区,西校区,7,255,25,6951
第六阅览室南区,西校区,7,256,25,6950
第六阅览室南区,西校区,7,257,25,6979
第六阅览室南区,西校区,7,258,25,6978
第六阅览室南区,西校区,7,259,25,7007
第六阅览室南区,西校区,7,260,25,7006
第六阅览室南区,西校区,7,261,25,7035
第六阅览室南区,西校区,7,262,25,7034
第六阅览室南区,西校区,7,263,25,7063
第六阅览室南区,西校区,7,264,25,7062
第六阅览室南区,西校区,7,265,25,7060
第六阅览室南区,西校区,7,266,25,7059
第六阅览室南区,西校区,7,267,25,7032
第六阅览室南区,西校区,7,268,25,7031
第六阅览室南区,西校区,7,269,25,7004
第六阅览室南区,西校区,7,270,25,7003
第六阅览室南区,西校区,7,271,25,6976
第六阅览室南区,西校区,7,272,25,6975
第六阅览室南区,西校区,7,273,25,6948
第六阅览室南区,西校区,7,274,25,6947
第六阅览室南区,西校区,7,275,25,6920
第六阅览室南区,西校区,7,276,25,6919
第六阅览室南区,西校区,7,277,25,6917
第六阅览室南区,西校区,7,278,25,6916
第六阅览室南区,西校区,7,279,25,6945
第六阅览室南区,西校区,7,280,25,6944
第六阅览室南区,西校区,7,281,25,6973
第六阅览室南区,西校区,7,282,25,6972
第六阅览室南区,西校区,7,283,25,7001
第六阅览室南区,西校区,7,284,25,7000
第六阅览室南区,西校区,7,285,25,7029
第六阅览室南区,西校区,7,286,25,7028
第六阅览室南区,西校区,7,287,25,7057
第六阅览室南区,西校区,7,288,25,7056
第六阅览室南区,西校区,7,289,25,44435
第六阅览室南区,西校区,7,290,25,44436
第六阅览室南区,西校区,7,291,25,44437
第六阅览室南区,西校区,7,292,25,44438
第六阅览室南区,西校区,7,293,25,6941
第六阅览室南区,西校区,7,294,25,44337
第六阅览室南区,西校区,7,295,25,6969
第六阅览室南区,西校区,7,296,25,44440
第六阅览室南区,西校区,7,297,25,6997
第六阅览室南区,西校区,7,298,25,44442
第六阅览室南区,西校区,7,299,25,7025
第六阅览室南区,西校区,7,300,25,44444
第六阅览室南区,西校区,7,301,25,7053
第六阅览室南区,西校区,7,302,25,44446
第六阅览室南区,西校区,7,303,25,7081
第六阅览室南区,西校区,7,304,25,44448
第七阅览室中区,西校区,7,133,27,6206
第七阅览室中区,西校区,7,134,27,6214
第七阅览室中区,西校区,7,135,27,6207
第七阅览室中区,西校区,7,136,27,6215
第七阅览室中区,西校区,7,137,27,6208
第七阅览室中区,西校区,7,138,27,6216
第七阅览室中区,西校区,7,139,27,6209
第七阅览室中区,西校区,7,140,27,6217
第七阅览室中区,西校区,7,141,27,6233
第七阅览室中区,西校区,7,142,27,6241
第七阅览室中区,西校区,7,143,27,6232
第七阅览室中区,西校区,7,144,27,6240
第七阅览室中区,西校区,7,145,27,6231
第七阅览室中区,西校区,7,146,27,6239
第七阅览室中区,西校区,7,147,27,6230
第七阅览室中区,西校区,7,148,27,6238
第七阅览室中区,西校区,7,149,27,6254
第七阅览室中区,西校区,7,150,27,6262
第七阅览室中区,西校区,7,151,27,6255
第七阅览室中区,西校区,7,152,27,6263
第七阅览室中区,西校区,7,153,27,6256
第七阅览室中区,西校区,7,154,27,6264
第七阅览室中区,西校区,7,155,27,6257
第七阅览室中区,西校区,7,156,27,6265
第七阅览室中区,西校区,7,157,27,6281
第七阅览室中区,西校区,7,158,27,6289
第七阅览室中区,西校区,7,159,27,6280
第七阅览室中区,西校区,7,160,27,6288
第七阅览室中区,西校区,7,161,27,6279
第七阅览室中区,西校区,7,162,27,6287
第七阅览室中区,西校区,7,163,27,6278
第七阅览室中区,西校区,7,164,27,6286
第七阅览室中区,西校区,7,165,27,6302
第七阅览室中区,西校区,7,166,27,6310
第七阅览室中区,西校区,7,167,27,6303
第七阅览室中区,西校区,7,168,27,6311
第七阅览室中区,西校区,7,169,27,6304
第七阅览室中区,西校区,7,170,27,6312
